"gene","logFC","FDR","add_variable","start","end","strand"
"vnz_34385",-0.29,0.2275573,"ECF42 sigma factor",7630810,7631778,"+"
"vnz_24225",-0.29,0.3647374,"ECF42 sigma factor",5276491,5277234,"+"
"vnz_35685",-0.29,0.4087963,"ECF42 sigma factor",7962170,7963072,"-"
"vnz_15150",-0.29,0.4780958,"ECF42 sigma factor",3375854,3376687,"-"
"vnz_29555",-0.29,0.5550055,"ECF42 sigma factor",6510588,6510857,"+"
"vnz_02345",-0.29,0.5640368,"ECF42 sigma factor",542947,544032,"+"
"vnz_22930",-0.29,0.5983549,"ECF42 sigma factor",4993360,4994163,"-"
"vnz_35200",-0.29,0.6030789,"ECF42 sigma factor",7838924,7839832,"+"
"vnz_33565",-0.29,0.7818975,"ECF42 sigma factor",7454090,7454641,"-"
"vnz_21160",-0.3,0.000350054,"ECF42 sigma factor",4639937,4640947,"+"
"vnz_13525",-0.3,0.000623097,"ECF42 sigma factor",3016321,3016998,"-"
"vnz_09330",-0.3,0.001639487,"ECF42 sigma factor",2128582,2129013,"+"
"vnz_14355",-0.3,0.001647603,"ECF42 sigma factor",3190354,3190977,"-"
"vnz_05110",-0.3,0.001924914,"ECF42 sigma factor",1199194,1199649,"-"
"vnz_05980",-0.3,0.00282927,"ECF42 sigma factor",1380296,1383124,"-"
"vnz_07735",-0.3,0.003094622,"ECF42 sigma factor",1761885,1763096,"-"
"vnz_17640",-0.3,0.003099177,"ECF42 sigma factor",3897761,3898741,"-"
"vnz_31805",-0.3,0.003924618,"ECF42 sigma factor",7030927,7031877,"+"
"vnz_20960",-0.3,0.004254992,"ECF42 sigma factor",4593389,4595116,"+"
"vnz_26065",-0.3,0.004402338,"ECF42 sigma factor",5692904,5693185,"+"
"vnz_16010",-0.3,0.004675542,"ECF42 sigma factor",3562524,3564368,"+"
"vnz_15850",-0.3,0.005707721,"ECF42 sigma factor",3528189,3528890,"+"
"vnz_09040",-0.3,0.005974445,"ECF42 sigma factor",2060141,2060764,"+"
"vnz_01290",-0.3,0.007644284,"ECF42 sigma factor",286284,286784,"-"
"vnz_11715",-0.3,0.008048677,"ECF42 sigma factor",2594717,2595739,"+"
"vnz_21825",-0.3,0.009345055,"ECF42 sigma factor",4756594,4757562,"-"
"vnz_25945",-0.3,0.009686244,"ECF42 sigma factor",5673031,5673258,"+"
"vnz_21625",-0.3,0.009709736,"ECF42 sigma factor",4730706,4731068,"+"
"vnz_05855",-0.3,0.01253392,"ECF42 sigma factor",1350753,1351484,"-"
"vnz_11800",-0.3,0.01909754,"ECF42 sigma factor",2613136,2613945,"-"
"vnz_24110",-0.3,0.02033822,"ECF42 sigma factor",5249018,5250034,"-"
"vnz_30255",-0.3,0.02227443,"ECF42 sigma factor",6668873,6669451,"+"
"vnz_11525",-0.3,0.02692391,"ECF42 sigma factor",2550035,2550268,"-"
"vnz_27020",-0.3,0.02868206,"ECF42 sigma factor",5922377,5923642,"-"
"vnz_17805",-0.3,0.03421305,"ECF42 sigma factor",3933902,3934720,"-"
"vnz_26200",-0.3,0.03474547,"ECF42 sigma factor",5723263,5723628,"+"
"vnz_25950",-0.3,0.0354281,"ECF42 sigma factor",5673402,5674106,"+"
"vnz_25845",-0.3,0.03968746,"ECF42 sigma factor",5654607,5655188,"-"
"vnz_24920",-0.3,0.04933248,"ECF42 sigma factor",5424076,5425110,"-"
"vnz_05915",-0.3,0.08194037,"ECF42 sigma factor",1365332,1365982,"+"
"vnz_14785",-0.3,0.08397897,"ECF42 sigma factor",3288244,3289149,"-"
"vnz_14755",-0.3,0.08403006,"ECF42 sigma factor",3281135,3281707,"-"
"vnz_19155",-0.3,0.0840801,"ECF42 sigma factor",4223494,4224735,"-"
"vnz_05640",-0.3,0.08961926,"ECF42 sigma factor",1308738,1309373,"-"
"vnz_08995",-0.3,0.09316336,"ECF42 sigma factor",2047129,2047935,"+"
"vnz_30410",-0.3,0.09708072,"ECF42 sigma factor",6712235,6712486,"+"
"vnz_24235",-0.3,0.1059314,"ECF42 sigma factor",5278834,5279619,"-"
"vnz_15680",-0.3,0.1458871,"ECF42 sigma factor",3488894,3489709,"-"
"vnz_17410",-0.3,0.1548922,"ECF42 sigma factor",3844367,3844771,"-"
"vnz_36000",-0.3,0.1671165,"ECF42 sigma factor",8032121,8033509,"-"
"vnz_06545",-0.3,0.1714119,"ECF42 sigma factor",1502777,1503973,"+"
"vnz_19630",-0.3,0.2110323,"ECF42 sigma factor",4314251,4314661,"-"
"vnz_06755",-0.3,0.2493484,"ECF42 sigma factor",1551080,1552360,"-"
"vnz_18535",-0.3,0.3485371,"ECF42 sigma factor",4093693,4094112,"-"
"vnz_21585",-0.3,0.3693268,"ECF42 sigma factor",4721983,4722684,"-"
"vnz_22325",-0.3,0.3698902,"ECF42 sigma factor",4870964,4871932,"+"
"vnz_35910",-0.3,0.434214,"ECF42 sigma factor",8012225,8013628,"+"
"vnz_02880",-0.3,0.4656506,"ECF42 sigma factor",693964,696357,"+"
"vnz_29470",-0.3,0.4756415,"ECF42 sigma factor",6493492,6494058,"-"
"vnz_02965",-0.3,0.5427158,"ECF42 sigma factor",720350,721261,"+"
"vnz_20235",-0.3,0.6147271,"ECF42 sigma factor",4439617,4439895,"+"
"vnz_09970",-0.3,0.6482667,"ECF42 sigma factor",2251906,2252139,"-"
"vnz_02585",-0.3,0.6570768,"ECF42 sigma factor",615288,617432,"+"
"vnz_32820",-0.3,0.7232096,"ECF42 sigma factor",7280434,7280754,"+"
"vnz_35335",-0.3,0.7417406,"ECF42 sigma factor",7874216,7875589,"+"
"vnz_22605",-0.31,6.53276e-05,"ECF42 sigma factor",4925906,4926583,"-"
"vnz_27225",-0.31,7.59528e-05,"ECF42 sigma factor",5977402,5979519,"+"
"vnz_04120",-0.31,7.72885e-05,"ECF42 sigma factor",978244,979401,"+"
"vnz_04370",-0.31,0.000765996,"ECF42 sigma factor",1033406,1034167,"-"
"vnz_20760",-0.31,0.000790216,"ECF42 sigma factor",4550085,4550732,"+"
"vnz_03955",-0.31,0.000840027,"ECF42 sigma factor",949076,950101,"+"
"vnz_26020",-0.31,0.00123638,"ECF42 sigma factor",5686128,5686607,"+"
"vnz_17325",-0.31,0.001413948,"ECF42 sigma factor",3829670,3830314,"+"
"vnz_26900",-0.31,0.001614591,"ECF42 sigma factor",5895032,5896030,"-"
"vnz_05100",-0.31,0.002242676,"ECF42 sigma factor",1197521,1198327,"-"
"vnz_09090",-0.31,0.002372791,"ECF42 sigma factor",2070286,2071206,"+"
"vnz_08785",-0.31,0.003684335,"ECF42 sigma factor",2000828,2001970,"-"
"vnz_09595",-0.31,0.00584826,"ECF42 sigma factor",2180300,2181079,"-"
"vnz_10785",-0.31,0.005899879,"ECF42 sigma factor",2378856,2380037,"+"
"vnz_29775",-0.31,0.006019527,"ECF42 sigma factor",6555510,6556790,"-"
"vnz_21855",-0.31,0.006136351,"ECF42 sigma factor",4763600,4764748,"+"
"vnz_24070",-0.31,0.006229776,"ECF42 sigma factor",5241634,5242449,"+"
"vnz_05020",-0.31,0.007672485,"ECF42 sigma factor",1179991,1180839,"-"
"vnz_07655",-0.31,0.009102979,"ECF42 sigma factor",1744732,1745721,"+"
"vnz_33720",-0.31,0.01313974,"ECF42 sigma factor",7487513,7488340,"+"
"vnz_34095",-0.31,0.01841386,"ECF42 sigma factor",7565272,7566237,"+"
"vnz_01405",-0.31,0.02035318,"ECF42 sigma factor",313860,314591,"-"
"vnz_08835",-0.31,0.02201444,"ECF42 sigma factor",2011585,2011866,"+"
"vnz_25705",-0.31,0.02999178,"ECF42 sigma factor",5620063,5620404,"-"
"vnz_15785",-0.31,0.03040457,"ECF42 sigma factor",3513179,3515032,"-"
"vnz_14450",-0.31,0.03723307,"ECF42 sigma factor",3212286,3213203,"-"
"vnz_12890",-0.31,0.04051944,"ECF42 sigma factor",2871233,2871715,"+"
"vnz_19600",-0.31,0.05858255,"ECF42 sigma factor",4307615,4308364,"+"
"vnz_32040",-0.31,0.07227912,"ECF42 sigma factor",7088874,7089788,"+"
"vnz_32005",-0.31,0.08538127,"ECF42 sigma factor",7079582,7080187,"-"
"vnz_36030",-0.31,0.1037531,"ECF42 sigma factor",8037195,8038508,"+"
"vnz_11875",-0.31,0.1112946,"ECF42 sigma factor",2629262,2629804,"+"
"vnz_25130",-0.31,0.1163925,"ECF42 sigma factor",5471197,5471901,"-"
"vnz_17275",-0.31,0.1179781,"ECF42 sigma factor",3817235,3817942,"+"
"vnz_19950",-0.31,0.1281491,"ECF42 sigma factor",4374388,4374648,"+"
"vnz_15015",-0.31,0.1412316,"ECF42 sigma factor",3346049,3347002,"-"
"vnz_07465",-0.31,0.1476854,"ECF42 sigma factor",1705072,1705893,"+"
"vnz_10820",-0.31,0.1540558,"ECF42 sigma factor",2385541,2387988,"-"
"vnz_10340",-0.31,0.170148,"ECF42 sigma factor",2302428,2302742,"+"
"vnz_33360",-0.31,0.1898353,"ECF42 sigma factor",7405211,7407391,"-"
"vnz_19290",-0.31,0.2384797,"ECF42 sigma factor",4250515,4251444,"-"
"vnz_35870",-0.31,0.4066417,"ECF42 sigma factor",8005952,8006665,"+"
"vnz_24885",-0.31,0.5754933,"ECF42 sigma factor",5416600,5417388,"-"
"vnz_24605",-0.31,0.6096898,"ECF42 sigma factor",5357428,5358315,"-"
"vnz_22915",-0.31,0.6244935,"ECF42 sigma factor",4990379,4991521,"-"
"vnz_33305",-0.31,0.6561805,"ECF42 sigma factor",7392146,7393123,"+"
"vnz_12845",-0.31,0.671582,"ECF42 sigma factor",2862377,2863174,"-"
"vnz_18890",-0.32,2.36207e-06,"ECF42 sigma factor",4158418,4160667,"+"
"vnz_21870",-0.32,0.00012128,"ECF42 sigma factor",4766804,4767346,"-"
"vnz_16430",-0.32,0.000184411,"ECF42 sigma factor",3657645,3658130,"+"
"vnz_15800",-0.32,0.000293417,"ECF42 sigma factor",3516808,3517740,"-"
"vnz_17330",-0.32,0.000395127,"ECF42 sigma factor",3830311,3831795,"+"
"vnz_26730",-0.32,0.000758212,"ECF42 sigma factor",5857957,5859450,"+"
"vnz_09125",-0.32,0.001374571,"ECF42 sigma factor",2077832,2078299,"-"
"vnz_05615",-0.32,0.001471583,"ECF42 sigma factor",1299909,1301144,"+"
"vnz_14905",-0.32,0.001780141,"ECF42 sigma factor",3317767,3319335,"+"
"vnz_06940",-0.32,0.002133247,"ECF42 sigma factor",1591228,1592037,"-"
"vnz_17655",-0.32,0.00218705,"ECF42 sigma factor",3901028,3901480,"+"
"vnz_08410",-0.32,0.002654068,"ECF42 sigma factor",1914484,1915125,"-"
"vnz_23535",-0.32,0.004104391,"ECF42 sigma factor",5124519,5125463,"+"
"vnz_17345",-0.32,0.005150362,"ECF42 sigma factor",3834152,3835285,"+"
"vnz_04195",-0.32,0.006846991,"ECF42 sigma factor",998823,1001861,"-"
"vnz_35880",-0.32,0.00731381,"ECF42 sigma factor",8007154,8008680,"+"
"vnz_07155",-0.32,0.008423937,"ECF42 sigma factor",1641556,1641771,"+"
"vnz_22165",-0.32,0.008596663,"ECF42 sigma factor",4837810,4838694,"+"
"vnz_25615",-0.32,0.01230003,"ECF42 sigma factor",5595903,5598926,"+"
"vnz_12985",-0.32,0.01253478,"ECF42 sigma factor",2889748,2890068,"-"
"vnz_22810",-0.32,0.01351273,"ECF42 sigma factor",4968380,4968859,"-"
"vnz_34280",-0.32,0.01417935,"ECF42 sigma factor",7607423,7607917,"-"
"vnz_31880",-0.32,0.01699463,"ECF42 sigma factor",7048365,7050635,"-"
"vnz_15590",-0.32,0.01834191,"ECF42 sigma factor",3468124,3469065,"+"
"vnz_31285",-0.32,0.01835158,"ECF42 sigma factor",6922553,6922969,"+"
"vnz_21315",-0.32,0.02432684,"ECF42 sigma factor",4674748,4675203,"+"
"vnz_09115",-0.32,0.03997571,"ECF42 sigma factor",2076832,2077047,"+"
"vnz_19955",-0.32,0.04956925,"ECF42 sigma factor",4374726,4375568,"+"
"vnz_11945",-0.32,0.06522779,"ECF42 sigma factor",2650080,2650643,"-"
"vnz_01945",-0.32,0.07302582,"ECF42 sigma factor",435718,436086,"-"
"vnz_36215",-0.32,0.07661906,"ECF42 sigma factor",8074082,8074453,"-"
"vnz_13455",-0.32,0.1937022,"ECF42 sigma factor",2995259,2996401,"+"
"vnz_34955",-0.32,0.2299686,"ECF42 sigma factor",7777024,7778208,"-"
"vnz_29460",-0.32,0.27272,"ECF42 sigma factor",6491641,6492786,"+"
"vnz_03020",-0.32,0.351521,"ECF42 sigma factor",736015,737262,"+"
"vnz_29570",-0.32,0.4136961,"ECF42 sigma factor",6512705,6514243,"+"
"vnz_20705",-0.32,0.4495188,"ECF42 sigma factor",4537568,4539517,"+"
"vnz_07315",-0.32,0.4494343,"ECF42 sigma factor",1671186,1672313,"-"
"vnz_03650",-0.32,0.458844,"ECF42 sigma factor",879377,881014,"+"
"vnz_32995",-0.32,0.4663894,"ECF42 sigma factor",7325961,7326494,"-"
"vnz_14950",-0.32,0.5501216,"ECF42 sigma factor",3325570,3327882,"-"
"vnz_22935",-0.32,0.6924209,"ECF42 sigma factor",4994060,4995907,"-"
"vnz_26505",-0.33,3.9836e-06,"ECF42 sigma factor",5790674,5791180,"+"
"vnz_08820",-0.33,7.7037e-06,"ECF42 sigma factor",2009047,2010411,"-"
"vnz_09320",-0.33,1.05169e-05,"ECF42 sigma factor",2123147,2126134,"-"
"vnz_24625",-0.33,9.79722e-05,"ECF42 sigma factor",5361362,5364253,"+"
"vnz_11510",-0.33,0.000195416,"ECF42 sigma factor",2545381,2548266,"-"
"vnz_24980",-0.33,0.000272408,"ECF42 sigma factor",5438926,5439711,"-"
"vnz_21915",-0.33,0.000672979,"ECF42 sigma factor",4772676,4773305,"+"
"vnz_17320",-0.33,0.000714521,"ECF42 sigma factor",3828270,3829655,"+"
"vnz_17840",-0.33,0.00084801,"ECF42 sigma factor",3941378,3942235,"+"
"vnz_26540",-0.33,0.001016562,"ECF42 sigma factor",5801569,5802537,"+"
"vnz_25850",-0.33,0.001280192,"ECF42 sigma factor",5655169,5655723,"-"
"vnz_22590",-0.33,0.001687309,"ECF42 sigma factor",4923102,4923683,"-"
"vnz_12425",-0.33,0.001725992,"ECF42 sigma factor",2761033,2761449,"+"
"vnz_06905",-0.33,0.003125815,"ECF42 sigma factor",1579420,1581069,"-"
"vnz_26630",-0.33,0.005232635,"ECF42 sigma factor",5826858,5828345,"+"
"vnz_26640",-0.33,0.006062944,"ECF42 sigma factor",5829139,5831358,"+"
"vnz_31810",-0.33,0.01001283,"ECF42 sigma factor",7031960,7033360,"+"
"vnz_19330",-0.33,0.01279249,"ECF42 sigma factor",4257963,4259396,"-"
"vnz_05050",-0.33,0.01423133,"ECF42 sigma factor",1184276,1185349,"-"
"vnz_19805",-0.33,0.01589502,"ECF42 sigma factor",4344635,4345081,"-"
"vnz_26215",-0.33,0.01703174,"ECF42 sigma factor",5726769,5727605,"+"
"vnz_01400",-0.33,0.01707077,"ECF42 sigma factor",313191,313844,"+"
"vnz_26280",-0.33,0.01779376,"ECF42 sigma factor",5740446,5741093,"+"
"vnz_11565",-0.33,0.01850432,"ECF42 sigma factor",2556894,2557133,"-"
"vnz_03770",-0.33,0.02263728,"ECF42 sigma factor",906506,906994,"+"
"vnz_09185",-0.33,0.02313717,"ECF42 sigma factor",2089743,2090774,"+"
"vnz_21415",-0.33,0.03534546,"ECF42 sigma factor",4688991,4689587,"+"
"vnz_07185",-0.33,0.03649147,"ECF42 sigma factor",1648221,1649264,"-"
"vnz_23465",-0.33,0.04781732,"ECF42 sigma factor",5104404,5104826,"+"
"vnz_20070",-0.33,0.05114201,"ECF42 sigma factor",4398971,4400206,"-"
"vnz_00835",-0.33,0.06747062,"ECF42 sigma factor",187984,188808,"+"
"vnz_16150",-0.33,0.07651727,"ECF42 sigma factor",3590814,3591386,"-"
"vnz_16535",-0.33,0.0785576,"ECF42 sigma factor",3677161,3677754,"+"
"vnz_32735",-0.33,0.1712361,"ECF42 sigma factor",7259251,7260303,"-"
"vnz_34805",-0.33,0.2072385,"ECF42 sigma factor",7742063,7743151,"+"
"vnz_05135",-0.33,0.2364279,"ECF42 sigma factor",1204494,1204949,"-"
"vnz_27005",-0.33,0.340159,"ECF42 sigma factor",5920058,5920474,"-"
"vnz_36090",-0.33,0.346231,"ECF42 sigma factor",8047763,8048359,"+"
"vnz_19250",-0.33,0.4611892,"ECF42 sigma factor",4241517,4242293,"-"
"vnz_30600",-0.33,0.6373558,"ECF42 sigma factor",6750259,6751422,"+"
"vnz_36405",-0.33,0.7084436,"ECF42 sigma factor",8132700,8133755,"+"
"vnz_35165",-0.33,0.8175928,"ECF42 sigma factor",7831024,7832028,"-"
"vnz_13385",-0.34,9.79192e-05,"ECF42 sigma factor",2975256,2975438,"+"
"vnz_09490",-0.34,0.000595118,"ECF42 sigma factor",2157776,2158798,"-"
"vnz_30345",-0.34,0.000736389,"ECF42 sigma factor",6698872,6700122,"+"
"vnz_16865",-0.34,0.000899126,"ECF42 sigma factor",3745910,3746314,"+"
"vnz_30250",-0.34,0.001047013,"ECF42 sigma factor",6667701,6668876,"+"
"vnz_01935",-0.34,0.001301988,"ECF42 sigma factor",433115,435130,"+"
"vnz_04875",-0.34,0.00136419,"ECF42 sigma factor",1148965,1150380,"-"
"vnz_06080",-0.34,0.001848907,"ECF42 sigma factor",1401083,1402273,"-"
"vnz_25415",-0.34,0.001948646,"ECF42 sigma factor",5552812,5554182,"-"
"vnz_15805",-0.34,0.00220898,"ECF42 sigma factor",3517782,3518609,"+"
"vnz_10700",-0.34,0.002284181,"ECF42 sigma factor",2361107,2361742,"+"
"vnz_04100",-0.34,0.002378187,"ECF42 sigma factor",974746,975528,"+"
"vnz_05365",-0.34,0.003262975,"ECF42 sigma factor",1251700,1253985,"+"
"vnz_07790",-0.34,0.003783433,"ECF42 sigma factor",1776009,1776434,"-"
"vnz_10075",-0.34,0.004241619,"ECF42 sigma factor",2275334,2275957,"+"
"vnz_35920",-0.34,0.01375152,"ECF42 sigma factor",8015530,8016033,"+"
"vnz_35950",-0.34,0.02547092,"ECF42 sigma factor",8020950,8021831,"+"
"vnz_03515",-0.34,0.02650004,"ECF42 sigma factor",844062,844751,"+"
"vnz_20300",-0.34,0.03145641,"ECF42 sigma factor",4451031,4452083,"-"
"vnz_24065",-0.34,0.03323816,"ECF42 sigma factor",5240889,5241584,"-"
"vnz_34890",-0.34,0.04612263,"ECF42 sigma factor",7759173,7759547,"+"
"vnz_03470",-0.34,0.05398782,"ECF42 sigma factor",835894,836205,"-"
"vnz_09615",-0.34,0.05675109,"ECF42 sigma factor",2183816,2185120,"-"
"vnz_08800",-0.34,0.1072815,"ECF42 sigma factor",2004734,2005264,"+"
"vnz_20570",-0.34,0.1196247,"ECF42 sigma factor",4508338,4509195,"-"
"vnz_23775",-0.34,0.1292267,"ECF42 sigma factor",5170768,5171373,"+"
"vnz_22805",-0.34,0.1910665,"ECF42 sigma factor",4968132,4968383,"-"
"vnz_01180",-0.34,0.2341525,"ECF42 sigma factor",260782,262224,"-"
"vnz_21530",-0.34,0.2394697,"ECF42 sigma factor",4713609,4714856,"-"
"vnz_24685",-0.34,0.3721615,"ECF42 sigma factor",5373831,5375306,"-"
"vnz_12755",-0.34,0.3878375,"ECF42 sigma factor",2840121,2841437,"-"
"vnz_11915",-0.34,0.4151086,"ECF42 sigma factor",2642260,2643222,"-"
"vnz_33310",-0.34,0.548266,"ECF42 sigma factor",7393148,7394257,"+"
"vnz_27540",-0.34,0.5542198,"ECF42 sigma factor",6054425,6056023,"-"
"vnz_05930",-0.34,0.5617631,"ECF42 sigma factor",1368832,1370004,"+"
"vnz_13775",-0.34,0.5654811,"ECF42 sigma factor",3078974,3080029,"-"
"vnz_01880",-0.34,0.5921831,"ECF42 sigma factor",423458,424207,"-"
"vnz_09625",-0.34,0.6091502,"ECF42 sigma factor",2186243,2187886,"-"
"vnz_18885",-0.35,5.52761e-06,"ECF42 sigma factor",4157738,4158418,"+"
"vnz_19345",-0.35,1.81842e-05,"ECF42 sigma factor",4261474,4262502,"-"
"vnz_07695",-0.35,5.11133e-05,"ECF42 sigma factor",1754430,1755212,"+"
"vnz_05490",-0.35,7.28377e-05,"ECF42 sigma factor",1281193,1281756,"-"
"vnz_21620",-0.35,0.000230237,"ECF42 sigma factor",4728514,4730493,"-"
"vnz_15635",-0.35,0.000654814,"ECF42 sigma factor",3479318,3480673,"-"
"vnz_15595",-0.35,0.001360643,"ECF42 sigma factor",3469196,3469933,"+"
"vnz_27300",-0.35,0.00170688,"ECF42 sigma factor",5997833,6000787,"+"
"vnz_31760",-0.35,0.002485931,"ECF42 sigma factor",7021967,7023757,"+"
"vnz_31550",-0.35,0.002689482,"ECF42 sigma factor",6979575,6980363,"-"
"vnz_23930",-0.35,0.003704474,"ECF42 sigma factor",5214030,5214311,"+"
"vnz_00775",-0.35,0.004329706,"ECF42 sigma factor",174767,175402,"+"
"vnz_17255",-0.35,0.005375539,"ECF42 sigma factor",3815447,3815650,"+"
"vnz_23740",-0.35,0.005409811,"ECF42 sigma factor",5164370,5165107,"+"
"vnz_36165",-0.35,0.005566904,"ECF42 sigma factor",8063182,8065401,"-"
"vnz_08985",-0.35,0.01099281,"ECF42 sigma factor",2045674,2046399,"+"
"vnz_07150",-0.35,0.01347329,"ECF42 sigma factor",1641029,1641373,"+"
"vnz_06975",-0.35,0.01556332,"ECF42 sigma factor",1597241,1598332,"-"
"vnz_22055",-0.35,0.02466828,"ECF42 sigma factor",4807921,4809753,"+"
"vnz_13450",-0.35,0.03528645,"ECF42 sigma factor",2993386,2995245,"+"
"vnz_25865",-0.35,0.03653225,"ECF42 sigma factor",5659878,5660459,"-"
"vnz_13865",-0.35,0.03843163,"ECF42 sigma factor",3098939,3100135,"-"
"vnz_17035",-0.35,0.04118692,"ECF42 sigma factor",3776420,3777487,"-"
"vnz_02655",-0.35,0.05580115,"ECF42 sigma factor",636634,637023,"-"
"vnz_12605",-0.35,0.06153029,"ECF42 sigma factor",2806654,2806929,"+"
"vnz_35620",-0.35,0.07985655,"ECF42 sigma factor",7947785,7949353,"-"
"vnz_31685",-0.35,0.1080972,"ECF42 sigma factor",7006980,7007552,"+"
"vnz_02265",-0.35,0.117528,"ECF42 sigma factor",515207,515599,"-"
"vnz_33970",-0.35,0.1342483,"ECF42 sigma factor",7534989,7535963,"+"
"vnz_18860",-0.35,0.1807518,"ECF42 sigma factor",4155243,4156253,"-"
"vnz_06660",-0.35,0.2044045,"ECF42 sigma factor",1529400,1530308,"-"
"vnz_00665",-0.35,0.2645916,"ECF42 sigma factor",147702,148289,"-"
"vnz_16740",-0.35,0.2783543,"ECF42 sigma factor",3716094,3717665,"+"
"vnz_01815",-0.35,0.3342908,"ECF42 sigma factor",412626,413222,"-"
"vnz_29645",-0.35,0.3763078,"ECF42 sigma factor",6528226,6529245,"+"
"vnz_29595",-0.35,0.4595065,"ECF42 sigma factor",6518850,6519638,"+"
"vnz_30640",-0.35,0.4934935,"ECF42 sigma factor",6763094,6764308,"+"
"vnz_17015",-0.35,0.5360348,"ECF42 sigma factor",3772753,3773985,"-"
"vnz_33405",-0.35,0.536126,"ECF42 sigma factor",7417059,7418315,"-"
"vnz_36055",-0.35,0.5984799,"ECF42 sigma factor",8041163,8041378,"+"
"vnz_30785",-0.35,0.6395953,"ECF42 sigma factor",6793411,6794214,"+"
"vnz_09305",-0.35,0.6745588,"ECF42 sigma factor",2119912,2121417,"-"
"vnz_08145",-0.35,0.7405846,"ECF42 sigma factor",1859772,1860521,"+"
"vnz_09415",-0.35,0.8104951,"ECF42 sigma factor",2142870,2143148,"+"
"vnz_24030",-0.36,1.84733e-07,"ECF42 sigma factor",5233936,5234355,"-"
"vnz_20445",-0.36,3.46556e-05,"ECF42 sigma factor",4479173,4479652,"-"
"vnz_07345",-0.36,5.96383e-05,"ECF42 sigma factor",1679108,1679716,"+"
"vnz_15650",-0.36,9.10897e-05,"ECF42 sigma factor",3482139,3483095,"+"
"vnz_21900",-0.36,0.000124447,"ECF42 sigma factor",4771017,4771373,"+"
"vnz_07040",-0.36,0.00018948,"ECF42 sigma factor",1612407,1612835,"-"
"vnz_09770",-0.36,0.000426701,"ECF42 sigma factor",2211525,2212343,"-"
"vnz_12310",-0.36,0.000474444,"ECF42 sigma factor",2729680,2730942,"+"
"vnz_04205",-0.36,0.000647806,"ECF42 sigma factor",1003268,1003894,"-"
"vnz_24985",-0.36,0.001021579,"ECF42 sigma factor",5439708,5440358,"-"
"vnz_17370",-0.36,0.001369607,"ECF42 sigma factor",3837765,3838991,"-"
"vnz_17635",-0.36,0.001594424,"ECF42 sigma factor",3896305,3897729,"-"
"vnz_21645",-0.36,0.001815189,"ECF42 sigma factor",4733727,4734377,"+"
"vnz_04235",-0.36,0.002539775,"ECF42 sigma factor",1009850,1010422,"-"
"vnz_27440",-0.36,0.003583763,"ECF42 sigma factor",6030950,6031636,"+"
"vnz_17820",-0.36,0.02047634,"ECF42 sigma factor",3937565,3938032,"+"
"vnz_11425",-0.36,0.02664466,"ECF42 sigma factor",2521452,2522180,"+"
"vnz_08335",-0.36,0.03124903,"ECF42 sigma factor",1901284,1901658,"-"
"vnz_12075",-0.36,0.05843412,"ECF42 sigma factor",2684965,2685210,"-"
"vnz_17040",-0.36,0.06081481,"ECF42 sigma factor",3777484,3778254,"-"
"vnz_34110",-0.36,0.07013996,"ECF42 sigma factor",7570011,7570847,"+"
"vnz_26430",-0.36,0.07205645,"ECF42 sigma factor",5773281,5774276,"+"
"vnz_17415",-0.36,0.07386083,"ECF42 sigma factor",3844883,3845311,"-"
"vnz_33285",-0.36,0.08012615,"ECF42 sigma factor",7388240,7389679,"-"
"vnz_05995",-0.36,0.08614586,"ECF42 sigma factor",1384834,1385031,"-"
"vnz_11825",-0.36,0.2661182,"ECF42 sigma factor",2618531,2619949,"+"
"vnz_04750",-0.36,0.3175054,"ECF42 sigma factor",1114872,1115741,"+"
"vnz_28065",-0.36,0.5005556,"ECF42 sigma factor",6160649,6161314,"+"
"vnz_24410",-0.36,0.7174946,"ECF42 sigma factor",5312130,5312681,"-"
"vnz_07675",-0.37,6.86506e-07,"ECF42 sigma factor",1748622,1750709,"+"
"vnz_18355",-0.37,8.58374e-07,"ECF42 sigma factor",4056346,4057281,"-"
"vnz_24260",-0.37,6.24505e-06,"ECF42 sigma factor",5283901,5284869,"-"
"vnz_21310",-0.37,0.000106546,"ECF42 sigma factor",4673218,4674711,"+"
"vnz_08860",-0.37,0.000287809,"ECF42 sigma factor",2017697,2018506,"-"
"vnz_25855",-0.37,0.00035105,"ECF42 sigma factor",5655815,5656228,"-"
"vnz_36160",-0.37,0.002075018,"ECF42 sigma factor",8061651,8063033,"-"
"vnz_07470",-0.37,0.002728206,"ECF42 sigma factor",1705991,1707439,"+"
"vnz_18250",-0.37,0.002798948,"ECF42 sigma factor",4031473,4032474,"+"
"vnz_35780",-0.37,0.00439612,"ECF42 sigma factor",7985263,7985808,"+"
"vnz_05080",-0.37,0.007671471,"ECF42 sigma factor",1192232,1193455,"+"
"vnz_34450",-0.37,0.01073251,"ECF42 sigma factor",7645052,7645462,"-"
"vnz_03630",-0.37,0.01420354,"ECF42 sigma factor",871837,872742,"+"
"vnz_03495",-0.37,0.01627468,"ECF42 sigma factor",839985,841391,"-"
"vnz_23490",-0.37,0.02427489,"ECF42 sigma factor",5111767,5112642,"+"
"vnz_14930",-0.37,0.03328851,"ECF42 sigma factor",3323638,3323856,"-"
"vnz_13060",-0.37,0.04506203,"ECF42 sigma factor",2901970,2902755,"-"
"vnz_00620",-0.37,0.05030487,"ECF42 sigma factor",137044,137994,"+"
