"gene","logFC","FDR","add_variable","start","end","strand"
"vnz_18015",-0.142229052579582,0.999999936437629,"del13-wt13",3979335,3980435,"+"
"vnz_02205",0.109108320503358,0.999999936437629,"del13-wt13",505211,506404,"-"
"vnz_06550",0.397115229923546,0.999999936437629,"del13-wt13",1504199,1504471,"-"
"vnz_15380",-0.357641235114219,0.999999936437629,"del13-wt13",3428502,3429404,"-"
"vnz_36065",0.055531196420964,0.999999936437629,"del13-wt13",8042119,8042955,"-"
"vnz_11805",0.164314567284648,0.999999936437629,"del13-wt13",2613945,2614439,"-"
"vnz_13080",0.245892850744624,0.999999936437629,"del13-wt13",2905700,2906653,"+"
"vnz_32760",-0.106763243151295,0.999999936437629,"del13-wt13",7264368,7265948,"-"
"vnz_12515",-0.0815156680080316,0.999999936437629,"del13-wt13",2784652,2786346,"+"
"vnz_24830",-0.212944833307032,0.999999936437629,"del13-wt13",5405632,5407230,"+"
"vnz_32385",-0.161866509185794,0.999999936437629,"del13-wt13",7172758,7173615,"-"
"vnz_32010",0.228863687340785,0.999999936437629,"del13-wt13",7080304,7080951,"-"
"vnz_28550",-0.063447857741319,0.999999936437629,"del13-wt13",6271459,6271914,"-"
"vnz_21415",0.273592241381625,0.999999936437629,"del13-wt13",4688991,4689587,"+"
"vnz_19995",-0.179815395574776,0.999999936437629,"del13-wt13",4384698,4386326,"+"
"vnz_00955",-0.0654196685841982,0.999999936437629,"del13-wt13",216268,216735,"-"
"vnz_20830",-0.205305781319938,0.999999936437629,"del13-wt13",4561861,4563492,"-"
"vnz_31360",-0.197774030853969,0.999999936437629,"del13-wt13",6938128,6939951,"-"
"vnz_11765",-0.0565248753777402,0.999999936437629,"del13-wt13",2607528,2608145,"-"
"vnz_10035",-0.219071098586668,0.999999936437629,"del13-wt13",2267203,2267544,"+"
"vnz_09885",-0.387406381536211,0.999999936437629,"del13-wt13",2236356,2237231,"+"
"vnz_20185",0.395415639970469,0.999999936437629,"del13-wt13",4432560,4433429,"-"
"vnz_26465",-0.144839526568975,0.999999936437629,"del13-wt13",5782938,5784095,"+"
"vnz_36250",-0.0681946784285901,0.999999936437629,"del13-wt13",8090677,8091636,"+"
"vnz_16035",0.293737155011918,0.999999936437629,"del13-wt13",3566895,3567383,"+"
"vnz_20780",0.181944558847878,0.999999936437629,"del13-wt13",4554426,4555307,"+"
"vnz_17880",0.387580020191944,0.999999936437629,"del13-wt13",3951548,3952186,"-"
"vnz_25675",0.47061725978123,0.999999936437629,"del13-wt13",5614406,5615518,"-"
"vnz_04205",0.131391742656666,0.999999936437629,"del13-wt13",1003268,1003894,"-"
"vnz_00595",-0.253326980715931,0.999999936437629,"del13-wt13",132831,133739,"-"
"vnz_03415",-0.232074756911138,0.999999936437629,"del13-wt13",826434,826847,"-"
"vnz_01575",-0.415887354051231,0.999999936437629,"del13-wt13",359695,361164,"+"
"vnz_13195",0.08328794176286,0.999999936437629,"del13-wt13",2929796,2930188,"-"
"vnz_11505",-0.263842684493448,0.999999936437629,"del13-wt13",2544499,2545245,"-"
"vnz_01280",0.127693201339529,0.999999936437629,"del13-wt13",283605,285791,"+"
"vnz_09705",0.0733932361156736,0.999999936437629,"del13-wt13",2199609,2200628,"+"
"vnz_27150",0.443763716623579,0.999999936437629,"del13-wt13",5957712,5958620,"+"
"vnz_26480",-0.242670392005082,0.999999936437629,"del13-wt13",5785709,5787409,"+"
"vnz_32020",-0.489008511929834,0.999999936437629,"del13-wt13",7082659,7085079,"+"
"vnz_17085",0.357700390792796,0.999999936437629,"del13-wt13",3784835,3785494,"-"
"vnz_00295",0.0296023771402328,0.999999936437629,"del13-wt13",63886,64197,"-"
"vnz_17810",-0.375270134301515,0.999999936437629,"del13-wt13",3934764,3936239,"-"
"vnz_28750",-0.258496273290844,0.999999936437629,"del13-wt13",6328192,6329103,"-"
"vnz_22270",0.214279088617911,0.999999936437629,"del13-wt13",4860140,4860433,"+"
"vnz_21620",-0.436884427334873,0.999999936437629,"del13-wt13",4728514,4730493,"-"
"vnz_34325",-0.245151738883796,0.999999936437629,"del13-wt13",7619338,7619724,"+"
"vnz_17545",-0.0724999651180239,0.999999936437629,"del13-wt13",3876520,3877578,"-"
"vnz_30425",0.0473149471531422,0.999999936437629,"del13-wt13",6713900,6714283,"+"
"vnz_25530",-0.0814816012638519,0.999999936437629,"del13-wt13",5579451,5579747,"+"
"vnz_10900",-0.326071560795832,0.999999936437629,"del13-wt13",2400847,2402403,"+"
"vnz_26175",0.44461449496707,0.999999936437629,"del13-wt13",5719533,5720546,"+"
"vnz_30395",-0.132729659271897,0.999999936437629,"del13-wt13",6708607,6709338,"-"
"vnz_16430",0.322016104079565,0.999999936437629,"del13-wt13",3657645,3658130,"+"
"vnz_18355",-0.274673871951622,0.999999936437629,"del13-wt13",4056346,4057281,"-"
"vnz_32260",-0.0481416136374163,0.999999936437629,"del13-wt13",7149797,7150696,"-"
"vnz_14975",0.216223437650436,0.999999936437629,"del13-wt13",3334016,3336796,"-"
"vnz_26180",0.181748249168389,0.999999936437629,"del13-wt13",5720479,5721411,"+"
"vnz_00315",-0.189158704967341,0.999999936437629,"del13-wt13",67709,68380,"-"
"vnz_33695",-0.259229322855379,0.999999936437629,"del13-wt13",7482338,7483270,"-"
"vnz_05185",-0.129495606435448,0.999999936437629,"del13-wt13",1213133,1214065,"-"
"vnz_24340",-0.277055962937636,0.999999936437629,"del13-wt13",5297680,5298171,"+"
"vnz_34070",-0.027183821696202,0.999999936437629,"del13-wt13",7559431,7560384,"+"
"vnz_08955",-0.37852357201002,0.999999936437629,"del13-wt13",2039138,2039872,"+"
"vnz_11615",0.285649251549455,0.999999936437629,"del13-wt13",2566954,2567937,"-"
"vnz_15830",-0.209380379278825,0.999999936437629,"del13-wt13",3524827,3525498,"+"
"vnz_28135",-0.0454475105884363,0.999999936437629,"del13-wt13",6173659,6174825,"-"
"vnz_15370",0.0709338061260855,0.999999936437629,"del13-wt13",3427056,3427511,"-"
"vnz_32145",-0.167410479386889,0.999999936437629,"del13-wt13",7118700,7119104,"-"
"vnz_26705",-0.196970842080146,0.999999936437629,"del13-wt13",5844433,5847078,"-"
"vnz_12700",0.316581517301775,0.999999936437629,"del13-wt13",2830038,2830904,"-"
"vnz_23060",-0.185991486223447,0.999999936437629,"del13-wt13",5020264,5021841,"-"
"vnz_36730",0.241761849222622,0.999999936437629,"del13-wt13",8219328,8219930,"+"
"vnz_03820",-0.0937625106630727,0.999999936437629,"del13-wt13",922782,923006,"-"
"vnz_05220",0.106402740734512,0.999999936437629,"del13-wt13",1222512,1223720,"-"
"vnz_09250",-0.262532950017894,0.999999936437629,"del13-wt13",2102245,2102763,"+"
"vnz_22450",0.345202478064675,0.999999936437629,"del13-wt13",4894332,4895912,"+"
"vnz_20230",0.250527800990124,0.999999936437629,"del13-wt13",4438311,4439456,"+"
"vnz_22280",-0.270419601436958,0.999999936437629,"del13-wt13",4861639,4862334,"-"
"vnz_07840",-0.410022566731513,0.999999936437629,"del13-wt13",1789850,1791979,"-"
"vnz_23855",-0.0243890782489279,0.999999936437629,"del13-wt13",5189895,5190893,"+"
"vnz_07205",0.111394160112692,0.999999936437629,"del13-wt13",1651671,1652894,"-"
"vnz_21875",0.3316286736423,0.999999936437629,"del13-wt13",4767467,4768123,"+"
"vnz_03330",-0.146205788165693,0.999999936437629,"del13-wt13",810997,811581,"+"
"vnz_24305",-0.101593524475131,0.999999936437629,"del13-wt13",5292539,5293588,"+"
"vnz_25855",-0.353560030382522,0.999999936437629,"del13-wt13",5655815,5656228,"-"
"vnz_20890",0.109274803158733,0.999999936437629,"del13-wt13",4575445,4576635,"+"
"vnz_31880",-0.303456426339066,0.999999936437629,"del13-wt13",7048365,7050635,"-"
"vnz_21940",-0.0781457504384482,0.999999936437629,"del13-wt13",4776699,4777007,"+"
"vnz_18490",0.1896487324406,0.999999936437629,"del13-wt13",4083386,4085038,"+"
"vnz_23760",-0.208634198628578,0.999999936437629,"del13-wt13",5168095,5168367,"-"
"vnz_24245",0.379975161071488,0.999999936437629,"del13-wt13",5280691,5281290,"+"
"vnz_34445",-0.185938253908498,0.999999936437629,"del13-wt13",7643985,7644944,"-"
"vnz_19035",-0.221129539954338,0.999999936437629,"del13-wt13",4190444,4191346,"-"
"vnz_32585",-0.29795947834415,0.999999936437629,"del13-wt13",7223578,7224177,"+"
"vnz_17665",-0.348141827763329,0.999999936437629,"del13-wt13",3902688,3904307,"-"
"vnz_21765",-0.0500944672564688,0.999999936437629,"del13-wt13",4746250,4746363,"+"
"vnz_11195",0.230479291177759,0.999999936437629,"del13-wt13",2472777,2473916,"-"
"vnz_05925",-0.330851013123038,0.999999936437629,"del13-wt13",1367751,1368644,"-"
"vnz_14445",0.198457375829298,0.999999936437629,"del13-wt13",3211811,3212230,"-"
"vnz_06660",0.164315761977138,0.999999936437629,"del13-wt13",1529400,1530308,"-"
"vnz_14885",-0.378261046300042,0.999999936437629,"del13-wt13",3311752,3313011,"-"
"vnz_27635",-0.152346504663423,0.999999936437629,"del13-wt13",6079824,6080150,"-"
"vnz_00725",-0.164189556163997,0.999999936437629,"del13-wt13",162520,163647,"+"
"vnz_09205",0.217390928984581,0.999999936437629,"del13-wt13",2093196,2093825,"-"
"vnz_19000",-0.0513688634642016,0.999999936437629,"del13-wt13",4179099,4179668,"+"
"vnz_31800",-0.26500049388727,0.999999936437629,"del13-wt13",7030019,7030930,"+"
"vnz_27025",0.0403237939151141,0.999999936437629,"del13-wt13",5923756,5924421,"-"
"vnz_35895",-0.255400891922477,0.999999936437629,"del13-wt13",8010270,8010719,"-"
"vnz_08675",-0.389202799261506,0.999999936437629,"del13-wt13",1976797,1978707,"+"
"vnz_04995",0.223034107474598,0.999999936437629,"del13-wt13",1173727,1174356,"+"
"vnz_13215",0.199348913686322,0.999999936437629,"del13-wt13",2932218,2932889,"-"
"vnz_13295",0.119134926119502,0.999999936437629,"del13-wt13",2955002,2955841,"-"
"vnz_21565",0.0892642047000209,0.999999936437629,"del13-wt13",4719521,4720126,"-"
"vnz_20070",0.108247336663802,0.999999936437629,"del13-wt13",4398971,4400206,"-"
"vnz_00750",-0.186540932778117,0.999999936437629,"del13-wt13",168671,169384,"-"
"vnz_07600",-0.292852640493775,0.999999936437629,"del13-wt13",1734932,1736005,"+"
"vnz_08725",-0.382639106899389,0.999999936437629,"del13-wt13",1989493,1990164,"-"
"vnz_33515",0.0341977961731102,0.999999936437629,"del13-wt13",7441253,7441723,"-"
"vnz_15655",0.172780235570993,0.999999936437629,"del13-wt13",3483556,3484341,"+"
"vnz_13595",-0.114392280111603,0.999999936437629,"del13-wt13",3032215,3033669,"-"
"vnz_07570",0.343748006571051,0.999999936437629,"del13-wt13",1730871,1731626,"-"
"vnz_33750",0.0927131057329738,0.999999936437629,"del13-wt13",7495911,7496225,"+"
"vnz_12950",-0.468585847006201,0.999999936437629,"del13-wt13",2882682,2883950,"-"
"vnz_28275",0.0698008115568383,0.999999936437629,"del13-wt13",6201574,6202179,"-"
"vnz_36090",0.041749479213068,0.999999936437629,"del13-wt13",8047763,8048359,"+"
"vnz_12685",-0.228207702036324,0.999999936437629,"del13-wt13",2827216,2828625,"-"
"vnz_29630",0.0363551758805707,0.999999936437629,"del13-wt13",6525466,6526659,"+"
"vnz_08765",0.0759058396701629,0.999999936437629,"del13-wt13",1996231,1997361,"-"
"vnz_17875",0.372102883966242,0.999999936437629,"del13-wt13",3950343,3951191,"-"
"vnz_07505",0.0369442173226482,0.999999936437629,"del13-wt13",1716649,1717581,"-"
"vnz_24345",-0.355308745902382,0.999999936437629,"del13-wt13",5298177,5298560,"+"
"vnz_08930",0.188464280363342,0.999999936437629,"del13-wt13",2034963,2035652,"-"
"vnz_02705",-0.103302023568709,0.999999936437629,"del13-wt13",651768,652319,"-"
"vnz_14620",-0.0800702696659076,0.999999936437629,"del13-wt13",3253605,3254474,"-"
"vnz_08010",-0.10124338114593,0.999999936437629,"del13-wt13",1826486,1829197,"-"
"vnz_19245",0.337461069407913,0.999999936437629,"del13-wt13",4240418,4241416,"+"
"vnz_16775",0.246742516589145,0.999999936437629,"del13-wt13",3725535,3726392,"-"
"vnz_18690",0.329010788407162,0.999999936437629,"del13-wt13",4122648,4123286,"-"
"vnz_04300",-0.141734840675246,0.999999936437629,"del13-wt13",1021382,1022254,"+"
"vnz_16765",0.251187147600383,0.999999936437629,"del13-wt13",3723367,3724236,"-"
"vnz_31225",-0.0597281738266296,0.999999936437629,"del13-wt13",6911797,6912048,"+"
"vnz_02560",0.0283022253746204,0.999999936437629,"del13-wt13",609410,610606,"+"
"vnz_04835",-0.176558368367171,0.999999936437629,"del13-wt13",1138210,1138983,"-"
"vnz_25445",-0.159943973596416,0.999999936437629,"del13-wt13",5559314,5560105,"+"
"vnz_25560",0.295474505282222,0.999999936437629,"del13-wt13",5585093,5585920,"-"
"vnz_07910",0.204244732739055,0.999999936437629,"del13-wt13",1804274,1804918,"-"
"vnz_11600",0.201446412304914,0.999999936437629,"del13-wt13",2563573,2564040,"-"
"vnz_26580",0.165025351989389,0.999999936437629,"del13-wt13",5810459,5812300,"-"
"vnz_01490",0.15283663869773,0.999999936437629,"del13-wt13",336934,338124,"-"
"vnz_19495",-0.219011934617359,0.999999936437629,"del13-wt13",4286852,4287268,"+"
"vnz_24780",-0.356371756956754,0.999999936437629,"del13-wt13",5397128,5397973,"+"
"vnz_29755",0.0821639625900005,0.999999936437629,"del13-wt13",6551146,6551505,"+"
"vnz_28755",-0.0931956415222506,0.999999936437629,"del13-wt13",6329633,6331078,"+"
"vnz_24960",0.0753369437898554,0.999999936437629,"del13-wt13",5435503,5435955,"-"
"vnz_07975",0.081245853904278,0.999999936437629,"del13-wt13",1817653,1818492,"+"
"vnz_26135",0.116058996334443,0.999999936437629,"del13-wt13",5714210,5714935,"-"
"vnz_23685",-0.280677218437246,0.999999936437629,"del13-wt13",5153834,5154637,"-"
"vnz_26620",-0.198556418707134,0.999999936437629,"del13-wt13",5822294,5822500,"-"
"vnz_28795",0.0692882441834223,0.999999936437629,"del13-wt13",6340394,6341908,"+"
"vnz_03440",0.262446361351506,0.999999936437629,"del13-wt13",829325,830308,"-"
"vnz_08985",-0.273452172676077,0.999999936437629,"del13-wt13",2045674,2046399,"+"
"vnz_08940",-0.275053290584313,0.999999936437629,"del13-wt13",2037028,2037306,"-"
"vnz_28985",-0.205185086265286,0.999999936437629,"del13-wt13",6390539,6390769,"+"
"vnz_27310",0.423749593553096,0.999999936437629,"del13-wt13",6001415,6002620,"+"
"vnz_21270",0.355157276052974,0.999999936437629,"del13-wt13",4665086,4665667,"+"
"vnz_13300",-0.146629343533161,0.999999936437629,"del13-wt13",2955838,2956800,"-"
"vnz_00285",0.126548068582307,0.999999936437629,"del13-wt13",62433,62891,"-"
"vnz_26745",0.124162487543032,0.999999936437629,"del13-wt13",5860749,5861132,"+"
"vnz_17570",-0.321974448227763,0.999999936437629,"del13-wt13",3882970,3883293,"+"
"vnz_16880",0.291611719276181,0.999999936437629,"del13-wt13",3748233,3748706,"+"
"vnz_21720",-0.260569620783629,0.999999936437629,"del13-wt13",4740733,4741116,"+"
"vnz_12090",-0.0937471643570405,0.999999936437629,"del13-wt13",2686467,2687042,"+"
"vnz_07925",-0.238615735847101,0.999999936437629,"del13-wt13",1806784,1807473,"+"
"vnz_06010",0.348440100130999,0.999999936437629,"del13-wt13",1386518,1387474,"-"
"vnz_14420",-0.214011636086475,0.999999936437629,"del13-wt13",3205618,3207213,"+"
"vnz_16360",0.0243609146782502,0.999999936437629,"del13-wt13",3640861,3641262,"-"
"vnz_18320",-0.0602040148124591,0.999999936437629,"del13-wt13",4048515,4049234,"+"
"vnz_25690",-0.0685018934870632,0.999999936437629,"del13-wt13",5618428,5618664,"+"
"vnz_13880",-0.221029690401323,0.999999936437629,"del13-wt13",3103298,3103783,"+"
"vnz_21665",0.185677642836711,0.999999936437629,"del13-wt13",4735914,4736261,"+"
"vnz_19335",-0.25964468303641,0.999999936437629,"del13-wt13",4259393,4260121,"-"
"vnz_29190",-0.193361403406545,0.999999936437629,"del13-wt13",6431749,6432471,"+"
"vnz_12470",0.15408549580211,0.999999936437629,"del13-wt13",2770785,2771714,"+"
"vnz_16705",-0.100989379662719,0.999999936437629,"del13-wt13",3708978,3709886,"-"
"vnz_24285",-0.271888606602478,0.999999936437629,"del13-wt13",5287493,5289088,"+"
"vnz_13485",0.351365407183923,0.999999936437629,"del13-wt13",3004719,3007529,"-"
"vnz_10710",-0.288091906354327,0.999999936437629,"del13-wt13",2363082,2363960,"+"
"vnz_29020",-0.0502010160910681,0.999999936437629,"del13-wt13",6396539,6397624,"-"
"vnz_30935",-0.0781535089308963,0.999999936437629,"del13-wt13",6836643,6837584,"+"
"vnz_03065",-0.167915609448352,0.999999936437629,"del13-wt13",751781,752314,"+"
"vnz_15485",0.105212786263726,0.999999936437629,"del13-wt13",3452040,3452459,"+"
"vnz_06170",0.128874078068099,0.999999936437629,"del13-wt13",1426770,1427762,"+"
"vnz_03645",-0.0678677689939764,0.999999936437629,"del13-wt13",876168,879374,"+"
"vnz_00045",-0.159443619670226,0.999999936437629,"del13-wt13",6756,8356,"+"
"vnz_28490",-0.206098440827698,0.999999936437629,"del13-wt13",6258944,6259948,"+"
"vnz_30410",0.340255646241704,0.999999936437629,"del13-wt13",6712235,6712486,"+"
"vnz_14495",0.125517023589361,0.999999936437629,"del13-wt13",3222613,3223587,"+"
"vnz_21145",0.0455521495044947,0.999999936437629,"del13-wt13",4634798,4636147,"+"
"vnz_17935",0.352650851443347,0.999999936437629,"del13-wt13",3960101,3961393,"-"
"vnz_06155",-0.383601393635643,0.999999936437629,"del13-wt13",1424509,1425348,"-"
"vnz_19385",0.289579008776672,0.999999936437629,"del13-wt13",4268615,4268878,"+"
"vnz_03425",-0.0863071576814274,0.999999936437629,"del13-wt13",827317,827637,"-"
"vnz_09160",-0.242362228006252,0.999999936437629,"del13-wt13",2084029,2084388,"+"
"vnz_05810",-0.0346476698324967,0.999999936437629,"del13-wt13",1341688,1342272,"+"
"vnz_35245",-0.118590214896461,0.999999936437629,"del13-wt13",7848906,7850540,"+"
"vnz_06780",0.143300416192085,0.999999936437629,"del13-wt13",1556701,1557246,"-"
"vnz_19880",0.319017988930903,0.999999936437629,"del13-wt13",4359761,4360381,"-"
"vnz_17710",-0.354459509013643,0.999999936437629,"del13-wt13",3914623,3916023,"-"
"vnz_18050",0.108049923198968,0.999999936437629,"del13-wt13",3986399,3988666,"-"
"vnz_04315",-0.25689956347354,0.999999936437629,"del13-wt13",1023542,1025209,"+"
"vnz_15455",-0.286678847035655,0.999999936437629,"del13-wt13",3444675,3445280,"-"
"vnz_22200",-0.218194517672037,0.999999936437629,"del13-wt13",4845468,4846235,"-"
"vnz_16355",0.348645596201264,0.999999936437629,"del13-wt13",3638442,3640907,"+"
"vnz_29590",0.0446760176611804,0.999999936437629,"del13-wt13",6517502,6518878,"+"
"vnz_11345",-0.164643681414663,0.999999936437629,"del13-wt13",2504757,2506160,"+"
"vnz_09455",-0.230157487882862,0.999999936437629,"del13-wt13",2150479,2151057,"+"
"vnz_21610",-0.109788573974387,0.999999936437629,"del13-wt13",4724944,4727073,"+"
"vnz_26025",0.142235482246432,0.999999936437629,"del13-wt13",5686719,5687768,"+"
"vnz_23100",0.144340263600911,0.999999936437629,"del13-wt13",5030018,5031739,"-"
"vnz_17150",-0.161570794459291,0.999999936437629,"del13-wt13",3795398,3796177,"+"
"vnz_23340",0.191029594535703,0.999999936437629,"del13-wt13",5079300,5080364,"+"
"vnz_31150",-0.0599931924633917,0.999999936437629,"del13-wt13",6888957,6889400,"+"
"vnz_19935",-0.064753647145858,0.999999936437629,"del13-wt13",4370666,4371808,"-"
"vnz_14230",-0.358622973114673,0.999999936437629,"del13-wt13",3154950,3156329,"-"
"vnz_23895",0.300150838164894,0.999999936437629,"del13-wt13",5200882,5204265,"+"
"vnz_06965",-0.0966323616319127,0.999999936437629,"del13-wt13",1595993,1596340,"+"
"vnz_21845",-0.150753220116305,0.999999936437629,"del13-wt13",4761093,4762538,"+"
"vnz_30750",-0.352722008326771,0.999999936437629,"del13-wt13",6787158,6788117,"+"
"vnz_21890",-0.239648181223353,0.999999936437629,"del13-wt13",4769722,4769976,"+"
"vnz_24110",0.0324663689005467,0.999999936437629,"del13-wt13",5249018,5250034,"-"
"vnz_31870",-0.138607909124106,0.999999936437629,"del13-wt13",7045792,7046979,"-"
"vnz_01180",0.030264772096453,0.999999936437629,"del13-wt13",260782,262224,"-"
"vnz_14610",-0.326891670561035,0.999999936437629,"del13-wt13",3251285,3252160,"-"
"vnz_09515",0.127173902677242,0.999999936437629,"del13-wt13",2163718,2164572,"+"
"vnz_29380",0.187103591910255,0.999999936437629,"del13-wt13",6471230,6472972,"+"
"vnz_06410",0.24481173073856,0.999999936437629,"del13-wt13",1473354,1474016,"-"
"vnz_14955",0.0283591439771608,0.999999936437629,"del13-wt13",3327879,3328898,"-"
"vnz_32190",0.233740199239895,0.999999936437629,"del13-wt13",7125991,7127277,"-"
"vnz_01580",0.0211442370607433,0.999999936437629,"del13-wt13",361234,361737,"+"
"vnz_15800",-0.201762554470765,0.999999936437629,"del13-wt13",3516808,3517740,"-"
"vnz_36155",-0.464778025274952,0.999999936437629,"del13-wt13",8061097,8061630,"+"
"vnz_14810",-0.0738706272543446,0.999999936437629,"del13-wt13",3292779,3293093,"-"
"vnz_33890",0.0399273358936084,0.999999936437629,"del13-wt13",7518924,7520339,"-"
"vnz_29215",-0.0759109338244571,0.999999936437629,"del13-wt13",6436223,6437521,"+"
"vnz_09440",-0.226221834010345,0.999999936437629,"del13-wt13",2147671,2149032,"-"
"vnz_13400",-0.230143914903698,0.999999936437629,"del13-wt13",2977735,2978973,"-"
"vnz_32990",-0.0788108202635411,0.999999936437629,"del13-wt13",7323979,7325793,"-"
"vnz_17040",0.163086492618657,0.999999936437629,"del13-wt13",3777484,3778254,"-"
"vnz_33950",-0.2174118884363,0.999999936437629,"del13-wt13",7531767,7532432,"-"
"vnz_04100",-0.162866921383531,0.999999936437629,"del13-wt13",974746,975528,"+"
"vnz_07150",-0.23612099702603,0.999999936437629,"del13-wt13",1641029,1641373,"+"
"vnz_28760",0.252598295238285,0.999999936437629,"del13-wt13",6331180,6332109,"+"
"vnz_11745",0.337481662898717,0.999999936437629,"del13-wt13",2601556,2604183,"-"
"vnz_06880",-0.267736987557884,0.999999936437629,"del13-wt13",1573329,1573844,"-"
"vnz_15835",-0.20176646600885,0.999999936437629,"del13-wt13",3525604,3526467,"+"
"vnz_06360",0.0906772840958714,0.999999936437629,"del13-wt13",1465757,1466548,"+"
"vnz_05550",-0.163611104095585,0.999999936437629,"del13-wt13",1292081,1292638,"+"
"vnz_23485",0.219932847718407,0.999999936437629,"del13-wt13",5110659,5111666,"+"
"vnz_28815",0.392328390529044,0.999999936437629,"del13-wt13",6346872,6348155,"-"
"vnz_12695",0.46190463135595,0.999999936437629,"del13-wt13",2829402,2829980,"+"
"vnz_02580",0.0248751533995786,0.999999936437629,"del13-wt13",613767,615224,"+"
"vnz_25715",0.103593828424864,0.999999936437629,"del13-wt13",5621565,5622470,"+"
"vnz_34230",0.238340547367195,0.999999936437629,"del13-wt13",7595697,7597346,"+"
"vnz_09495",-0.261427467532162,0.999999936437629,"del13-wt13",2159002,2159529,"-"
"vnz_12015",-0.450186859236973,0.999999936437629,"del13-wt13",2667329,2668657,"+"
"vnz_18600",-0.148084860456736,0.999999936437629,"del13-wt13",4107504,4108208,"-"
"vnz_00545",-0.260413778925795,0.999999936437629,"del13-wt13",121851,122432,"-"
"vnz_20680",-0.115303535919139,0.999999936437629,"del13-wt13",4530885,4532273,"-"
"vnz_13450",-0.0759025904863121,0.999999936437629,"del13-wt13",2993386,2995245,"+"
"vnz_21630",-0.337192445669586,0.999999936437629,"del13-wt13",4731065,4732306,"+"
"vnz_01745",-0.229400475923374,0.999999936437629,"del13-wt13",397325,397693,"-"
"vnz_21690",0.19301174992136,0.999999936437629,"del13-wt13",4738136,4738504,"+"
"vnz_32070",-0.148603059845307,0.999999936437629,"del13-wt13",7100557,7101168,"-"
"vnz_19270",0.219535890864236,0.999999936437629,"del13-wt13",4245841,4246503,"-"
"vnz_15580",-0.142730200845318,0.999999936437629,"del13-wt13",3466028,3466657,"+"
"vnz_15400",-0.2100881681873,0.999999936437629,"del13-wt13",3432158,3433087,"-"
"vnz_03835",0.039051510312373,0.999999936437629,"del13-wt13",924412,925176,"-"
"vnz_31090",0.31414092990845,0.999999936437629,"del13-wt13",6874582,6875238,"-"
"vnz_07725",0.122873972968057,0.999999936437629,"del13-wt13",1760771,1761001,"-"
"vnz_02100",-0.0181151240268789,0.999999936437629,"del13-wt13",473410,474861,"+"
"vnz_24045",-0.373377864999261,0.999999936437629,"del13-wt13",5236569,5237378,"-"
"vnz_36630",0.114746878311389,0.999999936437629,"del13-wt13",8200927,8201493,"-"
"vnz_15965",-0.23933515012269,0.999999936437629,"del13-wt13",3552827,3554029,"-"
"vnz_11575",-0.352470227162245,0.999999936437629,"del13-wt13",2558377,2559462,"-"
"vnz_06670",0.0197479361786179,0.999999936437629,"del13-wt13",1531342,1532649,"-"
"vnz_01485",-0.253077420943767,0.999999936437629,"del13-wt13",335995,336879,"+"
"vnz_20475",0.380220575245467,0.999999936437629,"del13-wt13",4487505,4489913,"-"
"vnz_36605",0.156750357474759,0.999999936437629,"del13-wt13",8197259,8198047,"+"
"vnz_09835",0.0497094928016156,0.999999936437629,"del13-wt13",2225872,2228136,"-"
"vnz_26535",-0.0570179798794542,0.999999936437629,"del13-wt13",5797809,5801537,"+"
"vnz_35690",0.165277807977674,0.999999936437629,"del13-wt13",7963079,7964236,"+"
"vnz_24150",0.0228243125430529,0.999999936437629,"del13-wt13",5259440,5260438,"-"
"vnz_09795",0.023384920573893,0.999999936437629,"del13-wt13",2217276,2218130,"-"
"vnz_08740",-0.124221055960622,0.999999936437629,"del13-wt13",1992354,1993136,"+"
"vnz_25055",0.0514139001979204,0.999999936437629,"del13-wt13",5452423,5454123,"+"
"vnz_01470",-0.385750741569862,0.999999936437629,"del13-wt13",332005,334566,"-"
"vnz_15825",0.396374523060624,0.999999936437629,"del13-wt13",3523756,3524598,"-"
"vnz_34075",0.0430967516633724,0.999999936437629,"del13-wt13",7560393,7562264,"+"
"vnz_18855",0.106779015411545,0.999999936437629,"del13-wt13",4154361,4155176,"-"
"vnz_19180",-0.191274607979552,0.999999936437629,"del13-wt13",4227658,4228137,"+"
"vnz_04195",-0.314574052946041,0.999999936437629,"del13-wt13",998823,1001861,"-"
"vnz_34460",0.107750608344587,0.999999936437629,"del13-wt13",7646472,7647050,"+"
"vnz_26260",0.304184442011824,0.999999936437629,"del13-wt13",5735260,5736366,"+"
"vnz_13265",0.245574732034852,0.999999936437629,"del13-wt13",2946176,2947678,"-"
"vnz_18205",0.289597924036942,0.999999936437629,"del13-wt13",4020197,4020640,"+"
"vnz_01765",0.155699414947097,0.999999936437629,"del13-wt13",405413,406624,"+"
"vnz_32750",-0.169255263210076,0.999999936437629,"del13-wt13",7262493,7263275,"+"
"vnz_12390",0.164380696905098,0.999999936437629,"del13-wt13",2751912,2752634,"+"
"vnz_23270",-0.292478603512292,0.999999936437629,"del13-wt13",5064943,5066352,"-"
"vnz_27530",-0.316953385517855,0.999999936437629,"del13-wt13",6052484,6053266,"-"
"vnz_06865",-0.189721780980162,0.999999936437629,"del13-wt13",1570295,1571653,"-"
"vnz_07550",-0.27360609050203,0.999999936437629,"del13-wt13",1725984,1727456,"-"
"vnz_18975",0.0735602729829796,0.999999936437629,"del13-wt13",4177129,4177971,"+"
